OBJECTID,YEAR_,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,FIRE_NUM
"40183","2002",2002/07/11,2002/11/09,"1",72.000000000000000,62.598545074462891,"00001933"
"40184","2002",2002/07/24,2002/08/05,"4",29.000000000000000,71.192092895507812,"00002225"
"40185","1947",1947/07/04,1947/07/05,"4",15.000000000000000,14.599815368652344,"00007021"
"40186","1948",1948/09/11,1948/10/08,"3",9500.000000000000000,11120.796875000000000,"00008016"
"40187","1949",1949/04/19,1949/04/20,"5",50.000000000000000,65.845375061035156,"00009001"
"40191","1949",1949/07/15,1949/07/18,"1",100.000000000000000,139.722610473632812,"00009022"
"40192","1949",1949/07/17,1949/07/22,"1",1100.000000000000000,793.391967773437386,"00009021"
"40193","1950",1950/08/15,1950/08/17,"1",18.000000000000000,4.004176139831543,"00000021"
"40194","1950",1950/10/10,1950/10/13,"1",131.000000000000000,276.046203613281250,"00000035"
"40195","1950",1950/07/27,1950/07/28,"3",355.000000000000000,567.008728027343750,"00000014"
"40196","1950",1950/09/03,1950/09/04,"1",31.000000000000000,32.476604461669922,"00000026"
"40197","1951",1951/06/30,1951/07/01,"1",12.000000000000000,23.135808944702148,"00001006"
"40198","1951",1951/09/20,1951/09/20,"7",35.000000000000000,70.066673278808594,"00001021"
"40199","1952",1952/06/19,1952/06/21,"1",28.000000000000000,38.039844512939453,"00002001"
"40200","2003",2003/09/03,2003/11/07,"1",142.610000000000014,142.552169799804688,YNP-3102
"40201","2003",2003/07/08,2003/11/07,"7",481.079999999999984,480.746368408203125,YNP-1734
"40202","1999",,,"9",,113.190673828124986,"00000071"
"40203","1999",,,"1",,177.827392578125000,"00000076"
"40204","2001",2001/09/25,,"1",,7.429114341735840,"00000000"
"40205","2001",2001/08/09,,"1",,14.524698257446291,"00000000"
"40206","2001",2001/08/13,,"1",,18.284235000610352,"00000000"
"40207","2001",2001/07/03,,"1",,40.144741058349609,"00000000"
"40208","1956",1956/08/03,1956/08/05,"1",18.000000000000000,21.578958511352539,"00006087"
"40209","1958",1958/07/29,1958/07/30,"1",295.000000000000000,386.340545654296875,"00008023"
"40210","1959",1959/07/26,1959/07/27,"1",17.000000000000000,32.255527496337891,"00009010"
"40211","1960",1960/07/19,1960/07/20,"4",42.000000000000000,97.669586181640625,"00000013"
"40212","1960",1960/06/26,1960/07/06,"2",4960.000000000000000,5795.193847656250000,"00000006"
"40213","1960",1960/08/20,1960/08/30,"1",17.000000000000000,24.692020416259766,"00000047"
"40214","1961",1961/06/25,1961/06/27,"1",50.000000000000000,64.956909179687500,"00001019"
"40215","1961",1961/06/22,1961/06/24,"1",20.000000000000000,28.702014923095703,"00001013"
"40216","1961",1961/06/20,1961/06/20,"7",255.000000000000000,219.080200195312500,"00001011"
"40217","1961",1961/06/25,1961/06/27,"1",23.000000000000000,12.457415580749512,"00001023"
"40218","1962",1962/10/23,1962/10/23,"1",11.000000000000000,9.120739936828613,"00002044"
"40219","1964",1964/10/02,1964/10/05,"3",29.000000000000000,13.124415397644041,"00004017"
"40220","1966",1966/09/06,1966/09/07,"1",12.000000000000000,5.116865158081056,"00006024"
"40221","1967",1967/07/08,1967/07/09,"1",20.000000000000000,26.916173934936523,"00007057"
"40222","1969",1969/09/29,1969/10/01,"1",13.000000000000000,14.903741836547852,"00009062"
"40223","1970",1970/08/29,1970/11/27,"1",452.000000000000000,424.480377197265625,"00000008"
"40224","1970",1970/08/07,1970/09/03,"1",21.000000000000000,16.908241271972656,"00000013"
"40225","1970",1970/10/30,1970/11/01,"3",224.000000000000000,169.946456909179688,"00000002"
"40226","1971",1971/08/13,1971/10/29,"1",140.000000000000000,244.249862670898438,"00001029"
"40227","1971",1971/10/31,1971/10/31,"3",25.000000000000000,48.269668579101562,"00001001"
"40228","1972",1972/06/20,1972/06/23,"4",172.000000000000000,115.223663330078125,"00002057"
"40229","1972",1972/09/15,1972/10/23,"1",30.000000000000000,40.487388610839837,"00002013"
"40230","1972",1972/08/11,1972/09/04,"1",120.000000000000000,94.992996215820327,"00002039"
"40231","1973",1973/08/28,1973/11/30,"1",1700.000000000000000,2678.585937500000455,"00003013"
"40232","1973",1973/08/27,1973/11/30,"1",250.000000000000000,1873.372192382812500,"00003016"
"40233","1973",1973/05/18,1973/05/21,"1",15.000000000000000,10.899150848388672,"00003056"
"40234","1973",1973/07/30,1973/09/22,"1",600.000000000000000,430.283966064453125,"00003037"
"40235","1974",1974/07/22,1974/10/29,"1",3060.000000000000000,3011.608398437500000,"00004072"
"40236","1974",1974/08/08,1974/10/29,"1",160.000000000000000,169.535537719726562,"00004029"
"40237","1974",1974/08/08,1974/10/29,"1",50.000000000000000,71.192893981933594,"00004032"
"40238","1974",1974/08/03,1974/10/29,"1",40.000000000000000,30.030918121337891,"00004038"
"40239","1975",1975/07/13,1975/08/25,"1",15.000000000000000,11.569168090820312,"00005055"
"40240","1975",1975/07/13,1975/10/10,"1",35.000000000000000,99.230415344238281,"00005058"
"40241","1976",1976/06/28,1976/07/01,"4",2450.000000000000000,2872.594482421875000,"00006090"
"40242","1976",1976/07/29,1976/10/22,"1",50.000000000000000,32.477966308593750,"00006044"
"40243","1977",1977/07/22,1977/09/01,"1",15.000000000000000,28.029798507690430,"00007021"
"40244","1977",1977/07/20,1977/08/03,"1",600.000000000000000,651.567993164062500,"00007027"
"40245","1977",1977/06/26,1977/11/09,"1",10000.000000000000000,10421.790039062500000,"00007034"
"40246","1977",1977/09/25,1977/09/26,"18",50.000000000000000,54.270500183105469,"00007011"
"40247","1977",1977/10/21,1977/11/09,"1",35.000000000000000,50.726184844970703,"00007001"
"40248","1978",1978/09/03,1978/09/04,"7",70.000000000000000,102.098922729492188,"00008007"
"40249","1978",1978/07/24,1978/07/26,"1",17.000000000000000,21.354438781738281,"00008061"
"40250","1979",1979/09/30,1979/11/06,"1",285.000000000000000,211.105880737304659,"00009006"
"40251","1979",1979/09/06,1979/09/26,"1",565.000000000000000,592.627685546875000,"00009032"
"40252","1979",1979/07/12,1979/10/01,"18",8.000000000000000,7.785467624664308,"00009091"
"40253","1979",1979/08/15,1979/08/16,"1",55.000000000000000,39.813457489013672,"00009046"
"40254","1980",1980/09/30,1980/10/06,"2",5400.000000000000000,8326.617187500000000,"00000006"
"40255","1980",1980/07/06,1980/11/01,"1",945.000000000000000,999.317016601562500,"00000037"
"40256","1980",1980/08/01,1980/11/14,"1",250.000000000000000,420.227264404296875,"00000024"
"40257","1980",1980/10/05,1980/10/07,"4",24.000000000000000,21.354158401489254,"00000005"
"40258","1980",1980/12/02,1981/02/20,"18",500.000000000000000,471.807830810546875,"00000001"
"40259","1988",1988/08/29,1988/08/31,"1",13.500000000000000,12.234823226928709,"00000117"
"40260","1988",1988/07/21,1988/09/02,"1",20.000000000000000,25.803943634033203,"00000043"
"40261","1988",1988/09/02,1988/09/06,"1",50.000000000000000,46.492347717285163,"00000107"
"40262","1993",1993/09/02,1993/12/07,"1",228.000000000000000,252.649276733398438,"00000061"
"40263","1993",1993/09/25,1993/09/25,"4",1.000000000000000,0.635633409023285,"00000071"
"40264","1994",1994/08/03,1994/08/08,"1",10.000000000000000,11.346763610839844,"00000091"
"40265","1994",1994/09/25,1994/10/08,"1",1.500000000000000,3.782056808471680,"00000161"
"40266","1994",1994/06/23,1994/06/25,"1",2.000000000000000,0.667196810245514,"00000025"
"40267","1994",1994/09/24,1994/10/29,"1",2.500000000000000,4.448926448822021,"00000157"
"40268","1994",1994/09/16,1994/09/23,"1",2.500000000000000,20.690118789672852,"00000143"
"40269","1994",1994/07/19,1994/10/08,"1",117.500000000000000,104.113288879394531,"00000059"
"40270","1994",1994/07/27,1994/07/27,"8",10.000000000000000,4.225975513458252,"00000074"
"40271","1994",1994/09/22,1994/09/26,"1",1.500000000000000,2.002148628234863,"00000150"
"40272","1994",1994/07/19,1994/10/18,"1",56.500000000000000,51.609668731689453,"00000058"
"40273","2003",2003/07/31,2003/11/07,"1",1043.809999999999945,1041.117065429687500,"00002352"
"40274","2003",2003/08/31,2003/11/07,"1",1949.890000000000100,1762.789916992187500,"00002262"
"40275","2003",2003/08/31,2003/11/07,"1",1641.079999999999927,1826.035766601562727,"00003034"
"40276","2003",2003/07/19,2003/11/07,"1",166.870000000000005,166.810668945312500,"00002017"
"40277","2003",2003/07/19,2003/11/07,"1",96.930000000000007,96.880577087402330,"00002029"
"40279","2004",2004/08/27,2004/10/18,"1",53.000000000000000,52.538330078125000,"00000085"
"40280","2004",2004/08/12,2004/10/18,"1",7.000000000000000,7.141036987304688,"00000075"
"40281","2004",2004/07/07,2004/09/18,"1",0.800000000000000,2.227161407470703,"00000043"
"40282","2004",2004/05/30,2004/06/01,"1",5.200000000000000,5.234491825103760,"00000013"
"40283","2004",2004/06/27,2004/06/27,"10",1.000000000000000,0.732177138328552,"00000031"
"40287","2006",2006/07/08,2007/07/09,"2",30.000000000000000,33.915496826171875,"00000524"
"40288","2006",2006/08/26,2006/08/27,"14",60.000000000000000,63.551689147949219,"00000630"
"40289","2006",2006/05/24,2006/05/24,"2",10.000000000000000,10.633319854736328,"00000431"
"40290","2006",2006/11/10,2006/11/10,"10",13.000000000000000,10.470738410949709,"00002462"
"40311","1942",1942/07/27,1942/07/28,"1",40.000000000000000,171.737503051757812,"00002008"
"40312","1947",1947/09/15,1947/09/17,"3",375.000000000000000,369.658569335937500,"00007020"
"40313","2000",2000/07/22,2000/08/05,"5",5861.000000000000000,4907.750000000000000,"0004"
"40314","2005",2005/07/28,2005/07/29,"1",350.000000000000000,1004.886474609375000,"00000001"
"40315","2005",2005/07/29,2005/07/30,"1",100.000000000000000,665.112121582031250,"00000002"
"40317","1990",1990/06/25,1990/07/02,"9",550.000000000000000,321.432464599609318,"00000001"
"40324","1968",1968/09/23,1968/09/26,"9",1840.000000000000000,1690.196533203125000,"00000091"
"40325","1996",1996/08/14,,"1",0.000000000000000,59111.761718750000000,"00000120"
"40326","1974",,,"9",0.000000000000000,18.549705505371094,"00000013"
"40327","1959",,,"9",129.000000000000000,173.019683837890625,"00000124"
"40328","1950",,,"14",0.000000000000000,673.667358398437500,"00000038"
"40329","1972",,,"9",0.000000000000000,101.718048095703125,"00000013"
"40330","1996",,,"1",0.000000000000000,292.596466064453125,"00000120"
"40331","1983",,,"9",0.000000000000000,11.773540496826172,"00000027"
"40332","1978",,,"1",0.000000000000000,276.337310791015625,"00000091"
"40333","1990",1990/08/07,,"1",0.000000000000000,17757.619140625000000,"00000079"
"40334","2003",2003/07/29,2003/11/07,"1",5574.380000000000109,5570.187011718750000,"00002261"
"40335","2003",2003/07/29,2003/11/07,"1",791.080000000000041,790.463500976562614,"00002262"
"40336","2008",2008/07/10,2008/07/14,"1",12.000000000000000,12.420339584350586,"00002355"
"40341","2008",2008/07/04,2008/07/04,"15",51.000000000000000,50.823490142822266,"3"
"40342","2008",2008/07/28,,"14",,4.649409294128418,
"40343","2008",2008/09/10,2008/10/08,"1",3685.000000000000000,3685.978271484375000,"76"
"40344","2008",2008/07/19,2008/12/01,"1",4140.000000000000000,11648.091796875000000,"45"
"40345","2008",2008/07/24,2008/07/24,"1",2.000000000000000,1.880671501159668,"8014"
"40346","2004",2004/06/28,2004/10/20,"1",3413.000000000000000,3414.027343750000000,04-10
"40347","1997",,,"1",1100.000000000000000,1089.598144531250000,97-15
"40348","1996",,,"1",97.000000000000000,153.360412597656250,96-08
"40349","1984",,,"1",567.000000000000000,567.679321289062500,
"40350","1984",,,"1",498.000000000000000,498.649627685546875,
"40351","1987",,,"1",700.000000000000000,720.434204101562500,87-29
"40352","1996",,,"1",320.000000000000000,198.873062133789062,96-18
"40353","1997",,,"1",1190.000000000000000,1202.810791015625000,97-18
"40354","1978",,,"14",3.000000000000000,0.976403474807739,"8008"
"40355","1978",,,"1",339.000000000000000,339.022979736328125,"00000042"
"40356","1948",,,"4",12116.000000000000000,12110.186523437500000,
"40357","2001",,,"1",7233.000000000000000,7230.623535156250000,"00001965"
"40358","2009",2009/09/18,2009/09/18,"4",0.100000000000000,0.370528727769852,"9008"
"40359","2009",2009/05/18,2009/05/25,"1",94.000000000000000,93.847396850585938,"1248"
"40360","2009",2009/05/30,2009/07/11,"1",3041.000000000000000,3039.925537109375000,"1510"
"40361","2009",2009/06/08,2009/07/11,"1",1654.000000000000000,1653.487915039062500,"1659"
"40362","2009",2009/08/26,2009/09/04,"18",7558.000000000000000,7553.214843750000000,"3660"
"40363","2009",2009/07/28,2009/10/13,"1",1293.000000000000000,1292.374145507812500,"2968"
"40364","2009",2009/08/21,2009/08/30,"1",1.500000000000000,1.504139184951782,"24"
"40365","2009",2009/09/27,2009/09/27,"4",6.000000000000000,6.139169216156006,"29"
"40366","2009",2009/07/19,2009/10/12,"1",664.000000000000000,664.116394042968750,"14"
"40367","2009",2009/07/29,2009/07/30,"1",2.200000000000000,2.075424909591675,"17"
"40369","2009",2009/08/03,2009/09/30,"1",1664.000000000000000,1662.091796875000000,"003883"
"40371","2010",2010/07/23,2010/11/30,"1",4.400000000000001,4.511323451995850,"44"
"40372","2010",2010/09/30,2010/10/12,"14",6.000000000000000,6.100981235504150,"100"
"40373","2010",2010/07/17,2010/10/25,"1",9020.000000000000000,9021.522460937500000,"39"
"40374","2010",2010/08/08,2010/08/11,"4",11.000000000000000,11.028555870056152,"3229"
"40375","2010",2010/07/17,2010/07/31,"1",16.000000000000000,15.810897827148438,"2601"
"40376","2010",2010/08/08,2010/11/04,"1",965.000000000000000,964.404907226562614,"3213"
"40377","2010",2010/07/25,2010/11/04,"1",1711.000000000000000,1710.690063476562500,"2777"
"40379","2010",2010/05/29,2010/05/29,"11",3.600000000000000,3.628122806549072,"397"
"40380","2010",2010/08/09,2010/08/15,"14",33.500000000000000,21.787631988525391,"257"
"40381","2009",2009/09/30,2009/09/30,"2",1.000000000000000,1.006388425827026,NPS624
"40387","1976",1976/01/01,1976/01/01,"1",365.516101104797258,365.517547607421875,"00000052"
"40388","1985",1985/06/30,1985/07/07,"4",1761.312800235858504,1761.319824218750000,"00000024"
"40389","1986",1986/06/27,1986/07/01,"4",685.812570848407290,685.815307617187500,"00000016"
"40390","1988",1988/06/20,1988/11/10,"1",2650.464031910985796,2650.474609375000000,"00000166"
"40391","1986",1986/07/23,1986/09/17,"1",252.888765595256132,252.889785766601562,"00000027"
"40392","1990",1990/08/13,1999/09/14,"1",552.470484388797900,552.472717285156250,"00000086"
"40393","1990",1990/08/13,1990/08/20,"1",828.797680230524520,828.801025390625000,"00000091"
"40394","1990",1990/08/07,1990/08/20,"1",6102.404237516252579,6102.428710937500000,"00000069"
"40395","2004",2004/10/15,2004/10/18,"7",1936.102553996968709,1936.110351562500000,"00004243"
"40396","1974",,,"1",3906.438022064728557,3906.453613281250000,"00000100"
"40397","1978",1978/08/25,,"1",627.798947496757023,627.801452636718750,"00000096"
"40398","1986",1986/09/27,1986/10/04,"1",1441.008413101521683,1441.014160156250000,"00000052"
"40399","1985",1985/07/25,1985/11/10,"1",1052.495704731177511,1052.499877929687500,"00000035"
"40400","1985",1985/07/25,1985/11/10,"1",1252.170214566121103,1252.175170898437273,"00000034"
"40401","1987",1987/06/28,1987/11/04,"1",3838.896472375813119,3838.911865234375000,"00000069"
"40402","1980",,,"1",1637.035173036126935,1637.041748046874773,"00000090"
"40403","1980",,,"1",1063.450669275913697,1063.454956054687500,"00000091"
"40404","1988",1988/08/11,1988/11/10,"1",195.795748599072965,195.796539306640653,"00000081"
"40405","1988",1988/06/20,1988/11/19,"1",3752.655156640355926,3752.670166015625000,"00000011"
"40406","1988",1988/09/10,1988/11/10,"1",715.398024153097595,715.400878906250000,"00000140"
"40407","1987",1987/09/21,1987/11/20,"1",262.273322412776906,262.274353027343750,"00000138"
"40408","1987",1987/07/07,1987/11/20,"1",1207.291580040919143,1207.296386718750000,"00000073"
"40409","1980",,,"1",392.858310466593764,392.859863281250000,"00000101"
"40410","1984",,,"1",737.973741748155021,737.976684570312500,"00005942"
"40411","1985",1985/08/09,1985/11/10,"1",348.062915759466932,348.064300537109375,"00000080"
"40412","1985",1985/07/28,1985/11/10,"1",1017.747828943805644,1017.751892089843750,"00000067"
"40413","1988",1988/07/24,1988/11/10,"1",673.666771914873380,673.669494628906250,"00000049"
"40414","1987",1987/07/23,1987/11/20,"1",1999.268074585734212,1999.276123046874773,"00000083"
"40415","1981",1981/09/17,1981/11/01,"1",2232.610366703247109,2232.619384765625000,"00000031"
"40416","1980",,,"1",1374.501955940445441,1374.507446289062500,"00000058"
"40417","1988",1988/08/13,1988/11/10,"1",236.185074172376659,236.186019897460938,"00000082"
"40418","1984",,,"1",132.953487411386703,132.954010009765625,"00005799"
"40419","1987",1987/07/17,,"1",393.323985814456535,393.325561523437500,"00000080"
"40420","1984",,,"1",184.147903311016790,184.148635864257812,"00005941"
"40421","1986",1986/07/27,1986/09/22,"1",2069.015702300540852,2069.023925781250000,"00000029"
"40422","1985",,,"1",141.570045783913685,141.570617675781250,"00000021"
"40423","1988",1988/06/21,1988/11/10,"1",1424.192696520781510,1424.198364257812500,"00000015"
"40424","1988",1988/09/02,1988/11/10,"1",612.577850756799648,612.580322265625000,"00000122"
"40425","1992",1992/06/21,1992/06/27,"1",247.303949566566075,247.304946899414034,"00000061"
"40426","1992",1992/07/21,1992/10/28,"1",120.171055640504747,120.171531677246094,"00000114"
"40427","1992",1992/08/11,1992/08/22,"1",406.912160110656941,406.913787841796875,"00000124"
"40428","1999",1999/07/11,1999/11/22,"1",2144.473733813030321,2144.482421875000000,"00000071"
"40429","1999",1999/08/12,1999/11/22,"1",374.206336757280837,374.207824707031250,"00000120"
"40430","1991",1991/09/06,1991/09/21,"1",1730.939503340886631,1730.946411132812500,"00000095"
"40431","1991",1991/09/06,1991/09/21,"1",1312.213374291318587,1312.218627929687500,"00000081"
"40432","1973",1973/08/12,,"1",14.912610234194000,14.912670135498047,"00000105"
"40433","1974",1974/08/02,1974/10/31,"1",72.940506017726051,72.940795898437500,"00000064"
"40434","1974",1974/08/02,1974/10/31,"1",109.285064717564879,109.285499572753906,"00000065"
"40435","1975",1975/01/01,1975/01/01,"1",14.914383334502970,14.914443016052246,"00000156"
"40436","1975",,,"1",208.683431946000837,208.684265136718750,"00000147"
"40437","1975",,,"1",531.526480317814844,531.528625488281250,"00000114"
"40438","1975",,,"4",98.244602653791674,98.244995117187500,"00000074"
"40439","1976",,,"1",49.899863529241159,49.900066375732422,"00000152"
"40440","1976",,,"1",671.956697777556428,671.959411621093750,"00000226"
"40441","1977",1977/07/26,,"1",14.914452088357356,14.914509773254395,"00000079"
"40442","1977",1977/07/30,,"1",78.532941099218036,78.533256530761719,"00000086"
"40443","1978",1978/09/23,,"1",46.514944300820702,46.515129089355469,"00000106"
"40444","1978",1978/08/12,,"1",267.015337822520110,267.016418457031250,"00000089"
"40445","1978",1978/08/12,,"1",252.609172894131660,252.610183715820312,"00000090"
"40446","1979",,,"1",114.051791102386588,114.052246093750000,"00000104"
"40447","1980",,,"1",28.168301415613801,28.168415069580082,"00000052"
"40448","1980",1980/09/23,,"1",243.477370863846488,243.478332519531250,"00000110"
"40449","1980",1980/10/03,,"1",39.869770189204743,39.869930267333984,"00000114"
"40450","1980",,,"1",43.768356116484952,43.768531799316406,"00000065"
"40451","1981",1981/11/26,,"1",27.190534330404283,27.190641403198246,"00000199"
"40452","1981",1981/09/17,,"1",24.281826336905318,24.281925201416016,"00000172"
"40453","1981",,,"1",11.254003203685087,11.254047393798828,"00000142"
"40454","1981",,,"1",126.531623914103676,126.532127380371094,"00000086"
"40455","1981",1981/08/17,,"1",623.711630293865142,623.714111328125000,"00000083"
"40456","1981",,,"1",27.719516954707640,27.719625473022461,"00000076"
"40457","1983",,,"1",151.000517828739476,151.001129150390625,"00000021"
"40458","1983",1983/06/06,1983/11/07,"1",1363.280241645418300,1363.285644531250000,"00000011"
"40459","1985",1985/08/06,1985/11/10,"1",44.519855118328472,44.520034790039062,"00000085"
"40460","1985",1985/08/06,1985/11/10,"1",113.126081126879015,113.126533508300781,"00000078"
"40461","1985",1985/08/06,1985/11/10,"1",39.584940032050433,39.585102081298835,"00000077"
"40462","1985",1985/08/03,1985/11/10,"1",69.470546827344450,69.470825195312500,"00000075"
"40463","1985",1985/08/03,1985/11/10,"1",11.930697611500674,11.930744171142578,"00000074"
"40464","1985",1985/07/29,1985/11/10,"1",62.286790170337341,62.287040710449219,"00000073"
"40465","1985",1985/07/29,1985/11/10,"1",105.475489359365866,105.475914001464844,"00000072"
"40466","1985",1985/07/30,1985/11/10,"1",48.221696903304654,48.221889495849609,"00000069"
"40467","1986",1986/08/20,1986/11/27,"1",70.859739173323916,70.860023498535156,"00000038"
"40468","1987",1987/09/21,1987/09/27,"1",143.710294202267164,143.710876464843750,"00000139"
"40469","1988",1988/09/08,1988/11/10,"1",251.365762219898130,251.366760253906250,"00000139"
"40470","1988",1988/08/31,1988/11/10,"1",172.318874503574847,172.319564819335938,"00000097"
"40471","1988",1988/08/18,1988/11/19,"1",1876.675876151387911,1876.683349609375000,"00000088"
"40472","1988",1988/08/10,1988/11/10,"1",450.452175975883108,450.453979492187500,"00000075"
"40473","1990",1990/08/08,1990/11/06,"1",76.082911762918499,76.083213806152330,"00000044"
"40474","1991",1991/09/07,1991/09/17,"1",49.974591540878720,49.974792480468750,"00000087"
"40475","1991",1991/09/07,1991/09/24,"1",440.276887209727079,440.278656005859375,"00000086"
"40476","1991",1991/09/07,1991/09/24,"1",3102.114508816666330,3102.126953125000000,"00000097"
"40477","1992",1992/08/14,1992/10/28,"1",11.923600726525164,11.923645973205566,"00000134"
"40478","1995",1995/09/13,1995/12/11,"1",197.936980208237827,197.937774658203125,"00000072"
"40479","1995",1995/07/18,1995/12/11,"1",609.688052763579208,609.690490722656250,"00000024"
"40480","1996",1996/08/10,,"1",821.156170899957942,821.159484863281250,"00000118"
"40481","1996",1996/07/27,,"1",248.335049491639154,248.336044311523438,"00000094"
"40482","1996",1996/07/13,,"1",17.057848585590435,17.057914733886719,"00000073"
"40483","1996",1996/07/13,,"1",88.319855480560506,88.320213317871094,"00000073"
"40484","1978",1978/08/08,,"1",248.088835325921906,248.089828491210938,"00000069"
"40485","1978",1978/08/12,,"1",370.879493074063873,370.880981445312500,"00000087"
"40486","1981",1981/08/18,,"1",8.947346092226034,8.947380065917972,"00000088"
"40487","1997",1997/05/12,1997/07/27,"1",101.246835907874356,101.247245788574219,"00000018"
"40488","1988",1988/06/20,1988/11/10,"1",497.587007515194216,497.588989257812500,"00000014"
"40489","2005",2005/10/27,2005/12/03,"1",346.000000000000000,361.387054443359375,"00000096"
"40490","2005",2005/10/27,2005/12/03,"1",346.000000000000000,14.830722808837891,"00000096"
"40491","1963",1963/07/09,1963/07/09,"14",176.301139288218820,176.335983276367188,
"40492","1965",1965/07/14,1965/07/14,"14",10.183004385753083,10.184344291687012,
"40493","1969",1969/10/28,1969/10/28,"14",0.402355198586900,0.402408957481384,
"40494","1961",1961/05/10,1961/05/10,"14",53.210923217066970,53.220874786376953,
"40495","1967",1967/08/16,1967/08/16,"14",0.565592240306950,0.565683424472809,
"40496","1957",1957/06/28,1957/06/28,"14",35.882515215363611,35.889080047607422,
"40497","1951",,,"14",1.259871507417424,1.260072946548462,
"40498","1969",1969/06/15,1969/06/15,"14",200.015551962617081,200.054290771484375,
"40499","1954",1954/05/29,1954/05/29,"14",1.091144486304274,1.091299414634705,
"40500","1958",1958/08/02,1958/08/02,"14",0.943683720307492,0.943819403648376,
"40501","1959",1959/06/30,1959/06/30,"14",0.381627701314668,0.381684869527817,
"40502","1952",1952/06/22,1952/06/22,"14",0.559182506773639,0.559266746044159,
"40503","1953",1953/10/05,1953/10/05,"14",225.949167364683689,225.991897583007812,
"40504","1947",1947/04/15,1947/04/15,"14",192.340837697915390,192.372604370117188,
"40505","1946",1946/11/06,1946/11/06,"14",179.945248151664345,179.974304199218750,
"40506","1949",1949/06/25,1949/06/25,"14",1.213692731173674,1.213878870010376,
"40507","1947",1947/07/09,1947/07/09,"14",0.286757572803031,0.286801338195801,
"40508","1947",1947/08/24,1947/08/24,"14",0.314008839506714,0.314051061868668,
"40509","1941",1941/07/20,1941/07/20,"14",0.729525731113553,0.729644596576691,
"40510","1944",1944/07/01,1944/07/01,"14",1538.600620094864325,1538.893798828125000,
"40511","1941",1941/08/15,1941/08/15,"14",493.485370695640654,493.575836181640625,
"40512","1940",1940/08/17,1940/08/17,"14",439.516008460505361,439.600189208984375,
"40513","1931",1931/07/12,1931/07/12,"14",165.865114773882624,165.892669677734375,
"40514","1931",1931/10/29,1931/10/29,"14",66.841665634008493,66.854095458984375,
"40515","1934",1934/08/22,1934/08/22,"14",0.919072328142661,0.919200181961060,
"40516","1938",1938/06/18,1938/06/18,"14",7.104118807229660,7.105116367340088,
"40517","1936",1936/10/29,1936/10/29,"14",1.215893889060558,1.216070055961609,
"40518","1939",1939/09/22,1939/09/22,"14",0.997609299499905,0.997770309448242,
"40519","1940",,,"14",265.476488934367353,265.506652832031250,
"40520","1940",,,"14",68.158013563736517,68.165733337402344,
"40521","1940",,,"14",17.795403960795451,17.797613143920898,
"40522","1978",1978/07/19,1978/07/19,"14",1939.741943809539862,1939.991210937500000,
"40523","1970",1970/05/17,1970/05/17,"14",115.748891359660789,115.768714904785156,
"40524","1973",1973/06/22,1973/06/22,"14",201.017200719542018,201.050537109375000,
"40525","1979",1979/04/12,1979/04/12,"14",1.399571521225090,1.399781227111816,
"40526","1979",1979/03/06,1979/03/06,"14",2.081348787810672,2.081624984741211,
"40527","1982",,,"14",91.101050400919661,91.114692687988281,
"40528","1982",,,"14",232.108774637917747,232.142379760742188,
"40529","1931",1931/08/24,1931/08/24,"14",12925.728382179971959,12927.570312500000000,
"40530","1971",1971/08/07,1971/08/07,"14",163.720466436711092,163.747772216796875,
"40531","1979",1979/04/03,1979/04/03,"14",1.357083098992657,1.357283473014832,
"40532","1981",,,"14",0.590608607473508,0.590713322162628,
"40533","1981",,,"14",1.455998973337126,1.456256985664368,
"40534","1981",,,"14",2.309077036144057,2.309476613998413,
"40535","1981",,,"14",1.628621667539479,1.628903150558472,
"40536","1968",1968/09/02,1968/09/02,"14",183.465303135145632,183.500228881835938,
"40537","1931",1931/06/30,1931/06/30,"14",2134.404518382203150,2134.816406250000000,
"40538","1974",1974/09/29,1974/09/29,"14",1386.114402027275673,1386.384765625000000,
"40539","1975",1975/05/23,1975/05/23,"14",0.707595266856873,0.707707047462463,
"40540","1979",1979/08/29,1979/08/29,"14",1.923791549319510,1.924092054367065,
"40541","1941",1941/09/07,1941/09/07,"14",64.521372908324778,64.532531738281250,
"40542","1938",,,"14",1379.309673369975371,1379.584960937500000,
"40543","1937",,,"14",27.723201815270599,27.726730346679688,
"40544","1935",1935/06/19,1935/06/19,"14",164.231360304113650,164.253890991210938,
"40545","1937",,,"14",28.209870174809733,28.215444564819336,
"40546","2006",2006/07/25,2006/08/04,"1",3710.000000000000000,3711.535888671875000,
"40547","2006",2006/07/05,2006/07/06,"1",2039.000000000000000,2035.224365234375000,
"40548","2006",2006/07/11,2006/07/13,"1",70.000000000000000,59.826953887939453,
"40549","2006",2006/07/20,2006/07/21,"1",480.000000000000000,480.000427246093750,
"40550","2006",2006/07/24,2006/08/04,"1",9280.000000000000000,9278.413085937500000,
"40551","2011",2011/08/02,2011/08/03,"11",0.500000000000000,0.101242035627365,
"40552","2011",2011/08/30,2011/10/27,"1",8.000000000000000,8.151529312133794,
"40553","2011",2011/07/22,2011/07/22,"14",,0.003106920048594,
"40554","2011",2011/09/11,2011/09/11,"14",,0.001532204798423,
"40555","2011",2011/10/03,2011/10/03,"14",,0.034436661750078,
"40556","2011",2011/07/26,2011/07/26,"14",,0.009118513204157,
